Garment,Split,Normalised Coverage,Max IoU,Colour
Skirt,Train,0.6399128758822611,0.5240753663642708,"[74, 95, 128]"
Skirt,Train,1.0,0.974757281553398,"[123, 134, 145]"
Skirt,Train,0.5617885615259507,0.5460992907801419,"[235, 211, 211]"
Skirt,Train,0.3321263090777171,0.3269307723089236,"[136, 129, 97]"
Skirt,Train,0.9987505430373173,0.9878917378917379,"[197, 246, 96]"
Skirt,Train,1.0,0.9693842449260406,"[255, 255, 238]"
Skirt,Train,0.9966942734214174,0.9756410256410256,"[114, 83, 62]"
Skirt,Train,0.6245338447274631,0.5946696279844531,"[177, 127, 151]"
Skirt,Train,0.49752949347716924,0.28801331853496115,"[174, 125, 149]"
Skirt,Train,0.5177645866563348,0.49324324324324326,"[145, 183, 137]"
Skirt,Train,0.6680769481135426,0.13906633906633906,"[119, 128, 139]"
Skirt,Train,1.0,0.9616087751371115,"[160, 183, 106]"
Skirt,Train,0.5683607893254002,0.5239160839160839,"[140, 126, 141]"
Skirt,Train,0.5811256718806679,0.5350842806742454,"[19, 18, 17]"
Skirt,Train,0.5498892959380501,0.5279025016035921,"[222, 172, 174]"
Skirt,Train,0.4627865443682766,0.4046875,"[229, 228, 164]"
Skirt,Train,0.5720693915067815,0.4852835606604451,"[182, 227, 89]"
Skirt,Train,0.9992758811239467,0.9712041884816754,"[255, 127, 255]"
Skirt,Train,0.5148125536109116,0.47421875,"[109, 79, 59]"
Skirt,Train,0.6272124673845358,0.6150271107668474,"[203, 210, 150]"
Skirt,Train,0.9949651781990659,0.9733810091378625,"[20, 20, 18]"
Skirt,Train,0.6633088084714854,0.6753599565335506,"[141, 127, 142]"
Skirt,Train,0.8120767164782899,0.8035420098846787,"[239, 189, 255]"
Skirt,Train,0.9907575717115409,0.9806400632161201,"[152, 193, 144]"
Skirt,Train,0.4179100733819403,0.4002505480739117,"[186, 185, 234]"
Skirt,Train,0.5335792108236732,0.36351531291611183,"[252, 115, 255]"
Skirt,Train,0.9189285108943952,0.8111888111888111,"[233, 255, 248]"
Skirt,Train,0.55491464157524,0.5474499677211104,"[217, 169, 171]"
Skirt,Train,0.5038928277951014,0.45584725536992843,"[218, 202, 137]"
Skirt,Train,0.5101367327302675,0.5123634272570443,"[75, 59, 65]"
Skirt,Train,0.4425263409458078,0.35157972079353417,"[101, 74, 105]"
Skirt,Train,1.0,0.963984243106359,"[84, 66, 72]"
Skirt,Train,0.5678065421290442,0.5684969495285636,"[184, 132, 157]"
Skirt,Train,0.5317556426218639,0.5275807722616234,"[115, 62, 66]"
Skirt,Train,0.9897109892234673,0.9734355044699873,"[114, 83, 62]"
Skirt,Train,0.4328054638056846,0.41883454734651404,"[235, 234, 168]"
Skirt,Train,0.4289269314595329,0.39805825242718446,"[192, 198, 142]"
Skirt,Train,0.6552778721207969,0.6548672566371682,"[229, 228, 164]"
Skirt,Train,0.5220891175598801,0.5165141265419817,"[145, 183, 137]"
Skirt,Train,0.8895659885494251,0.7938864628820961,"[103, 91, 94]"
Skirt,Train,1.0,0.979890310786106,"[214, 211, 211]"
Skirt,Train,0.8193981369368106,0.6454491374182034,"[35, 39, 44]"
Skirt,Train,0.4752297433987455,0.4608021877848678,"[219, 204, 224]"
Skirt,Train,0.4786925942390046,0.4838505383153895,"[182, 179, 180]"
Skirt,Val,0.6966200486909742,0.6809100998890122,"[253, 240, 255]"
Skirt,Val,0.5952416877671476,0.29621125143513205,"[75, 59, 65]"
Skirt,Val,0.5726924774052168,0.5448057097541633,"[145, 184, 138]"
Skirt,Val,0.6018774865679324,0.5643170051772203,"[146, 184, 138]"
Skirt,Val,0.46172645803299406,0.4732912119471568,"[79, 62, 68]"
Skirt,Val,0.9910701078518942,0.9730799683293745,"[20, 20, 18]"
Skirt,Val,0.5069525196867629,0.49777777777777776,"[226, 250, 241]"
Skirt,Val,0.5520687789459149,0.45856102003642984,"[217, 203, 222]"
Skirt,Val,0.6039036940037185,0.6129956999522217,"[255, 254, 235]"
Skirt,Val,0.4264128781809597,0.29356652092442226,"[131, 149, 86]"
Skirt,Eval,0.6967718194751237,0.6809100998890122,"[253, 240, 255]"
Skirt,Eval,0.5952198677164476,0.29621125143513205,"[75, 59, 65]"
Skirt,Eval,0.5723484218280528,0.5448057097541633,"[145, 184, 138]"
Skirt,Eval,0.6018461201797543,0.5645418326693227,"[146, 184, 138]"
Skirt,Eval,0.4617813133397271,0.4738355376653249,"[79, 62, 68]"
Skirt,Eval,0.9906347275758256,0.9730799683293745,"[20, 20, 18]"
Skirt,Eval,0.5069601316814775,0.4968944099378882,"[226, 250, 241]"
Skirt,Eval,0.5520091760712139,0.45876993166287017,"[217, 203, 222]"
Skirt,Eval,0.6043890571019702,0.6129956999522217,"[255, 254, 235]"
Skirt,Eval,0.4264589501591896,0.29356652092442226,"[131, 149, 86]"
Skirt,Eval,0.5126426777662181,0.46503178928247046,"[184, 193, 189]"
Skirt,Eval,0.522330127818851,0.5209150326797386,"[255, 199, 255]"
Skirt,Eval,0.4508231471937407,0.4248662000823384,"[222, 175, 248]"
Skirt,Eval,0.4651452953419591,0.45086477987421386,"[111, 60, 63]"
Skirt,Eval,0.9977496966835744,0.966984126984127,"[35, 40, 46]"
Skirt,Eval,0.47059854433120446,0.3144758735440932,"[181, 130, 155]"
Skirt,Eval,0.9998012227489407,0.977571916138469,"[124, 134, 145]"
Skirt,Eval,0.444979582049053,0.4092554291623578,"[105, 77, 57]"
Skirt,Eval,1.0,0.9823529411764705,"[156, 149, 112]"
Skirt,Eval,0.4454056489266689,0.420545746388443,"[211, 156, 90]"
Skirt,Eval,0.6963798763609702,0.15594059405940594,"[236, 222, 178]"
Skirt,Eval,0.649532602857825,0.6174536760310819,"[226, 209, 142]"
Skirt,Eval,0.6437195716786678,0.36689930209371885,"[158, 202, 145]"
Skirt,Eval,0.6902496189139636,0.6947735191637631,"[75, 97, 130]"
Skirt,Eval,0.7202426017431204,0.6765475152571927,"[229, 253, 245]"
Skirt,Eval,0.5393470702512457,0.5248618784530387,"[148, 190, 136]"
Skirt,Eval,0.48688030481124045,0.5014039310068191,"[213, 157, 90]"
Skirt,Eval,0.6460616397762077,0.6224852071005917,"[234, 210, 211]"
Skirt,Eval,1.0,0.9761328260117607,"[255, 255, 238]"
Skirt,Eval,0.36379698665205923,0.33987915407854985,"[177, 186, 181]"
Dress,Train,0.6288077602857327,0.6159460976979225,"[111, 130, 153]"
Dress,Train,0.62196578528096,0.6210423770092548,"[131, 131, 132]"
Dress,Train,0.5824667152118709,0.557843137254902,"[128, 128, 129]"
Dress,Train,0.6775725000656233,0.6747703943814155,"[195, 255, 217]"
Dress,Train,0.5840147802277947,0.5770631067961165,"[130, 197, 215]"
Dress,Train,0.6457209062317152,0.49784791965566716,"[255, 238, 185]"
Dress,Train,0.8273803188907823,0.7192681532304174,"[255, 255, 255]"
Dress,Train,0.5183980010449366,0.5305010893246187,"[69, 48, 59]"
Dress,Train,0.549391527595552,0.5563124432334242,"[93, 193, 253]"
Dress,Train,0.6804512975039275,0.6981566820276498,"[234, 255, 238]"
Dress,Train,0.6389987596158698,0.6173228346456693,"[116, 255, 186]"
Dress,Train,0.5412359816918444,0.5051144666341939,"[131, 131, 132]"
Dress,Train,0.8828196074047844,0.8168819188191881,"[127, 121, 95]"
Dress,Train,0.673804579597165,0.40514469453376206,"[255, 165, 202]"
Dress,Train,0.707548848575863,0.7120387174833636,"[131, 198, 216]"
Dress,Train,0.4570458661335734,0.4535367545076283,"[175, 118, 168]"
Dress,Train,0.8154233631944781,0.7537826685006878,"[123, 112, 124]"
Dress,Train,0.5990996995936676,0.5868385345997287,"[232, 255, 237]"
Dress,Train,0.40246479520974576,0.07566137566137567,"[44, 31, 38]"
Dress,Train,0.635395105223725,0.6324617661568821,"[182, 204, 245]"
Dress,Train,0.5050742641837747,0.5095638867635807,"[231, 230, 225]"
Dress,Train,0.6845532620619686,0.6708701134930644,"[255, 45, 232]"
Dress,Train,0.6004145189009656,0.5823376623376624,"[109, 108, 107]"
Dress,Train,0.5350660854785099,0.5436156763590392,"[254, 43, 220]"
Dress,Train,0.7696947102539743,0.18493150684931506,"[172, 160, 122]"
Dress,Train,0.573350089257136,0.567814476458187,"[197, 133, 190]"
Dress,Train,0.6612057132419835,0.49194068343004516,"[198, 96, 172]"
Dress,Train,0.7827139178314062,0.771397616468039,"[186, 182, 172]"
Dress,Train,0.42943943189956046,0.4390106801573918,"[96, 160, 82]"
Dress,Train,0.5156123693679332,0.28696126568466995,"[184, 180, 170]"
Dress,Train,0.900338877912817,0.8832923832923832,"[196, 183, 139]"
Dress,Train,0.41001791770984825,0.4299923488905891,"[234, 233, 229]"
Dress,Train,0.6381931754823137,0.6253041362530414,"[132, 132, 133]"
Dress,Train,0.6018662667246715,0.4414086217364906,"[125, 189, 206]"
Dress,Train,0.7705627514052049,0.7620900500277932,"[163, 169, 223]"
Dress,Train,0.5366619299056583,0.5142392188771359,"[191, 178, 167]"
Dress,Train,0.5414947723640052,0.5113636363636364,"[255, 45, 230]"
Dress,Train,0.6600845098028401,0.6461168935148118,"[255, 162, 199]"
Dress,Train,0.6047950176984181,0.6046632124352331,"[112, 111, 109]"
Dress,Train,0.6199881469565662,0.5320158102766799,"[93, 102, 106]"
Dress,Train,0.5066340323187546,0.4457002457002457,"[176, 198, 237]"
Dress,Train,0.5792608199201734,0.5924657534246576,"[255, 176, 255]"
Dress,Train,0.6066947237370883,0.131811105345096,"[118, 117, 115]"
Dress,Train,0.6344487491656061,0.6428918000970403,"[134, 134, 134]"
Dress,Train,0.668465890692995,0.6593820648078372,"[101, 111, 115]"
Dress,Train,0.5929417545934356,0.578125,"[138, 100, 134]"
Dress,Train,0.5777934380022739,0.5718997361477572,"[254, 44, 223]"
Dress,Train,0.7052365886843083,0.7067627494456763,"[160, 166, 218]"
Dress,Train,0.615358066567199,0.31072210065645517,"[190, 204, 216]"
Dress,Train,0.5154688786362146,0.518848526387937,"[255, 176, 255]"
Dress,Train,0.5661113306455742,0.21304347826086956,"[128, 92, 124]"
Dress,Train,0.7665808380147947,0.7297101449275363,"[101, 110, 114]"
Dress,Train,0.5611075417078604,0.22379826635145783,"[113, 255, 182]"
Dress,Train,0.47905181275906195,0.457002457002457,"[178, 199, 239]"
Dress,Train,0.5369276369105948,0.527927927927928,"[204, 98, 89]"
Dress,Train,0.4009996374789281,0.3064295485636115,"[255, 171, 255]"
Dress,Train,0.5637883468417126,0.5237068965517241,"[255, 240, 186]"
Dress,Train,0.5784535432807688,0.5722727272727273,"[96, 201, 255]"
Dress,Train,0.47351097919144863,0.46321525885558584,"[95, 197, 255]"
Dress,Train,0.6512985266704904,0.6572064552031163,"[156, 162, 213]"
Dress,Train,0.535690492982293,0.1633423180592992,"[183, 255, 205]"
Dress,Train,0.648594047053632,0.660322952710496,"[255, 255, 255]"
Dress,Train,0.4557774100042919,0.4613981762917933,"[121, 182, 199]"
Dress,Train,0.5556869451675966,0.5560391730141458,"[68, 48, 59]"
Dress,Train,0.7426588915987057,0.7316561844863732,"[123, 112, 124]"
Dress,Train,0.7133686488301,0.6670754138565297,"[255, 46, 234]"
Dress,Train,0.7989132438051961,0.7767393561786086,"[99, 153, 171]"
Dress,Train,0.6121551020084024,0.5918367346938775,"[155, 127, 167]"
Dress,Train,0.5760230003893321,0.5740740740740741,"[70, 49, 60]"
Dress,Train,0.6647984772791223,0.4281705948372615,"[96, 159, 81]"
Dress,Train,0.5679226804385502,0.12863534675615212,"[204, 220, 232]"
Dress,Train,0.549220232767011,0.5471264367816092,"[234, 233, 229]"
Dress,Train,0.5866780665059661,0.5829297820823245,"[128, 193, 211]"
Dress,Train,0.6036167953520475,0.5818893236444941,"[107, 124, 147]"
Dress,Train,0.5573669435962649,0.22153465346534654,"[192, 201, 116]"
Dress,Train,0.709064354688887,0.11206896551724138,"[176, 249, 197]"
Dress,Train,0.5435228013352115,0.526284348864994,"[217, 253, 199]"
Dress,Train,0.7024311534466529,0.7273295809881176,"[156, 154, 154]"
Dress,Train,0.668567590359079,0.6569400630914827,"[111, 255, 178]"
Dress,Train,0.6124440244841781,0.20575221238938052,"[249, 227, 191]"
Dress,Train,0.6094195763895554,0.6182864450127877,"[196, 95, 170]"
Dress,Train,0.5495840282696416,0.3245952197378566,"[216, 253, 220]"
Dress,Train,0.4819915840673924,0.47423245614035087,"[175, 172, 162]"
Dress,Train,0.6197773391393587,0.6343612334801763,"[147, 145, 145]"
Dress,Train,0.46744706694717847,0.4605834885164494,"[187, 174, 132]"
Dress,Train,0.512905743501703,0.11414253897550111,"[140, 145, 190]"
Dress,Train,0.6272113837818126,0.6098144823459006,"[226, 253, 86]"
Dress,Train,0.7284208862850947,0.2513721185510428,"[180, 177, 167]"
Dress,Train,0.6401792802486713,0.6288105200239091,"[217, 253, 198]"
Dress,Train,0.6164779267002998,0.6159062885326757,"[214, 251, 196]"
Dress,Train,0.6223125682114431,0.5894495412844036,"[237, 236, 231]"
Dress,Train,0.4102421602366926,0.3740085417937767,"[213, 240, 81]"
Dress,Train,0.6252843639513913,0.5771324863883848,"[132, 199, 218]"
Dress,Train,0.6646801155038164,0.18705547652916074,"[152, 145, 134]"
Dress,Train,0.6119057220554065,0.6122448979591837,"[154, 126, 165]"
Dress,Train,0.4703687439015261,0.42007242628039315,"[104, 103, 101]"
Dress,Train,0.7498983714363379,0.7408017572762219,"[202, 217, 230]"
Dress,Train,0.7730561778119708,0.1951219512195122,"[228, 255, 231]"
Dress,Train,0.5622251940134101,0.5598885793871866,"[195, 132, 188]"
Dress,Train,0.5198081377809631,0.3687727825030377,"[129, 195, 213]"
Dress,Train,0.6982477524330213,0.6983002832861189,"[148, 142, 132]"
Dress,Train,0.49393787895650315,0.35406162464985996,"[101, 117, 139]"
Dress,Train,0.6570762140629044,0.6422578184591915,"[234, 255, 238]"
Dress,Train,0.4906381874841882,0.4629268292682927,"[129, 129, 129]"
Dress,Train,0.6223721477624581,0.6116920152091255,"[124, 117, 92]"
Dress,Train,0.6245839657539773,0.3038243626062323,"[116, 106, 117]"
Dress,Train,0.4065942131485395,0.38923267326732675,"[148, 121, 158]"
Dress,Train,0.5777784428632671,0.5473684210526316,"[240, 219, 183]"
Dress,Train,0.6705623749481037,0.6561743341404358,"[255, 169, 207]"
Dress,Train,0.6067535785025158,0.47692307692307695,"[213, 103, 93]"
Dress,Train,0.47109022647004717,0.48054755043227665,"[254, 231, 180]"
Dress,Train,0.5179333812086729,0.5139935414424112,"[187, 255, 209]"
Dress,Train,0.5373786657487728,0.5355776587605203,"[237, 236, 231]"
Dress,Train,0.5463247219136397,0.339938080495356,"[174, 182, 105]"
Dress,Train,0.6564494273251725,0.6394849785407726,"[70, 49, 60]"
Dress,Train,0.6294509104116086,0.6073765615704938,"[216, 253, 198]"
Dress,Train,0.683742340366035,0.666364870982345,"[214, 104, 93]"
Dress,Train,0.6133079489631876,0.5877494838265658,"[158, 144, 139]"
Dress,Train,0.8342730194765028,0.25806451612903225,"[95, 147, 165]"
Dress,Train,0.6422602303775952,0.47107438016528924,"[91, 141, 158]"
Dress,Train,0.7014764620615109,0.6606772633033863,"[200, 136, 194]"
Dress,Train,0.5366573377856473,0.5368829728230726,"[238, 217, 182]"
Dress,Train,0.9037334607369067,0.8766355140186916,"[255, 47, 240]"
Dress,Train,0.519458597303093,0.49752339020363234,"[195, 210, 223]"
Dress,Train,0.4852092868267527,0.48904109589041095,"[255, 172, 255]"
Dress,Train,0.570802364793095,0.07204742362061103,"[120, 108, 78]"
Dress,Train,0.7217601092566682,0.7058414464534075,"[200, 135, 193]"
Dress,Train,0.5867283289620848,0.5688073394495413,"[147, 140, 130]"
Dress,Train,0.6735922573059614,0.37715179968701096,"[110, 255, 177]"
Dress,Train,0.5480451084856308,0.5403992395437263,"[124, 117, 92]"
Dress,Train,0.5432629069882186,0.5441972339146122,"[235, 255, 89]"
Dress,Train,0.6776212511118604,0.47631862217438103,"[197, 255, 220]"
Dress,Train,0.7347546075145172,0.7304550758459744,"[254, 252, 253]"
Dress,Train,0.5019342421782483,0.5015441630636195,"[147, 120, 157]"
Dress,Train,0.6275111528562193,0.6413793103448275,"[240, 239, 235]"
Dress,Train,0.6767946262900086,0.6815974096060442,"[190, 255, 212]"
Dress,Train,0.6335572862730755,0.6394072447859495,"[179, 176, 165]"
Dress,Train,0.623284506585107,0.386094674556213,"[173, 194, 233]"
Dress,Train,0.616504111846585,0.628463476070529,"[150, 148, 148]"
Dress,Train,0.7540357989679738,0.42928930366116297,"[254, 231, 179]"
Dress,Train,0.6824186857065685,0.6647843942505134,"[111, 110, 109]"
Dress,Train,0.6775795317882101,0.6507537688442211,"[255, 45, 227]"
Dress,Train,0.604764578649885,0.6387856257744734,"[180, 189, 109]"
Dress,Train,0.5756806509232151,0.4747191011235955,"[112, 131, 155]"
Dress,Train,0.6465116896443128,0.3082919914953933,"[110, 100, 111]"
Dress,Train,0.5802103815795571,0.5627843494085533,"[209, 101, 91]"
Dress,Train,0.6106486764565093,0.2878128400435256,"[168, 165, 155]"
Dress,Train,0.6185167347087337,0.3132102272727273,"[117, 107, 118]"
Dress,Train,0.7861793828935071,0.19746646795827125,"[109, 119, 123]"
Dress,Train,0.6869845828824517,0.691496837666901,"[205, 139, 198]"
Dress,Train,0.6207441294348401,0.6034575904916262,"[191, 255, 213]"
Dress,Train,0.6104391548322402,0.5918121613485852,"[228, 254, 87]"
Dress,Train,0.7121595211948157,0.6766091051805337,"[110, 255, 176]"
Dress,Train,0.5537295827939236,0.5349172066234701,"[254, 231, 180]"
Dress,Train,0.5187533463239438,0.5053400786958966,"[109, 127, 150]"
Dress,Train,0.5123059054429,0.4982282069454288,"[118, 108, 120]"
Dress,Train,0.6689125333972875,0.39858490566037735,"[120, 255, 192]"
Dress,Train,0.7481413900785113,0.7106152805949966,"[237, 255, 241]"
Dress,Train,0.6165041626919254,0.5930817610062893,"[214, 209, 111]"
Dress,Train,0.6515042235070162,0.40461346633416456,"[183, 171, 130]"
Dress,Train,0.44807847775971,0.4015748031496063,"[145, 139, 129]"
Dress,Train,0.4916070054287011,0.2872281093139989,"[141, 145, 191]"
Dress,Train,0.7046659628377565,0.7006993006993008,"[205, 139, 198]"
Dress,Train,0.7197348493729745,0.13859111791730475,"[240, 239, 235]"
Dress,Train,0.6634761228312143,0.5555555555555556,"[195, 183, 171]"
Dress,Train,0.5277266001526805,0.5242236024844721,"[191, 178, 136]"
Dress,Train,0.6319327879698139,0.6393258426966292,"[111, 130, 154]"
Dress,Train,0.44276057476832464,0.4140625,"[171, 192, 230]"
Dress,Train,0.7383732872819935,0.7366787377133989,"[116, 116, 114]"
Dress,Train,0.46535344120064875,0.1409117821195974,"[221, 217, 218]"
Dress,Train,0.7114483411721095,0.6752460257380772,"[246, 246, 241]"
Dress,Train,0.7731384797956017,0.7341337907375644,"[141, 102, 137]"
Dress,Train,0.4514480050537656,0.4407087687414811,"[97, 201, 255]"
Dress,Train,0.748378825524797,0.5508620689655173,"[144, 104, 139]"
Dress,Train,0.6483538969093467,0.40439381611065905,"[186, 174, 163]"
Dress,Train,0.565306767752109,0.5616883116883117,"[186, 255, 207]"
Dress,Train,0.45625827758696436,0.44671623296158613,"[152, 125, 164]"
Dress,Train,0.4999790148441324,0.4964807796426638,"[189, 255, 212]"
Dress,Train,0.5692847800574664,0.5674224343675418,"[208, 246, 191]"
Dress,Train,0.7060799621657918,0.6923809523809524,"[126, 120, 94]"
Dress,Train,0.4090940618036423,0.40388964269561284,"[206, 100, 90]"
Dress,Train,0.5602150376619183,0.5410235580828595,"[187, 175, 164]"
Dress,Train,0.6085837013649757,0.5872756933115824,"[187, 175, 164]"
Dress,Train,0.744231524307954,0.7690548780487805,"[244, 244, 239]"
Dress,Train,0.5894654499418478,0.5567415730337079,"[108, 126, 149]"
Dress,Train,0.6535858804133712,0.5979202772963604,"[140, 101, 135]"
Dress,Train,0.7050318231915871,0.5693581780538303,"[93, 144, 161]"
Dress,Train,0.6725600384696918,0.6443604964921749,"[193, 255, 216]"
Dress,Train,0.4433251039428093,0.3786206896551724,"[143, 130, 125]"
Dress,Train,0.6037083034389973,0.6208530805687204,"[226, 255, 230]"
Dress,Train,0.6751169167574187,0.37793952967525196,"[98, 162, 83]"
Dress,Train,0.6418496115696323,0.609375,"[141, 101, 136]"
Dress,Train,0.7259682299619736,0.1073345259391771,"[208, 244, 190]"
Dress,Train,0.6223853464048983,0.5851216022889842,"[254, 230, 179]"
Dress,Train,0.6280075961578456,0.6471861471861472,"[255, 235, 182]"
Dress,Train,0.39332438747750187,0.3852504127682994,"[196, 211, 223]"
Dress,Train,0.4895076557660263,0.49226006191950467,"[179, 188, 108]"
Dress,Train,0.4898810609462536,0.18676774638180565,"[144, 131, 126]"
Dress,Train,0.5074865410103478,0.498812351543943,"[124, 118, 93]"
Dress,Train,0.6229350086635971,0.6346504559270517,"[128, 194, 211]"
Dress,Val,0.6286081185323916,0.6162921348314607,"[111, 130, 153]"
Dress,Val,0.6216696516095895,0.6210423770092548,"[131, 131, 132]"
Dress,Val,0.5825957477420376,0.5583905789990187,"[128, 128, 129]"
Dress,Val,0.6777759874214168,0.6747703943814155,"[194, 255, 217]"
Dress,Val,0.5839203899895812,0.5774134790528234,"[130, 197, 215]"
Dress,Val,0.6454478483740101,0.49820531227566406,"[255, 238, 185]"
Dress,Val,0.8272131437626091,0.7196796338672768,"[255, 255, 255]"
Dress,Val,0.5185595058595295,0.5302123026673925,"[69, 48, 59]"
Dress,Val,0.5494351279746428,0.5560599182932365,"[93, 193, 254]"
Dress,Val,0.6804621397268801,0.6973886328725039,"[234, 255, 238]"
Dress,Eval,0.6286370787811368,0.6156004489337823,"[111, 130, 153]"
Dress,Eval,0.6217910542987908,0.6222547584187409,"[131, 131, 132]"
Dress,Eval,0.5827803825836904,0.557843137254902,"[128, 128, 129]"
Dress,Eval,0.6778841443455047,0.6747703943814155,"[194, 255, 217]"
Dress,Eval,0.5840117153309714,0.5774134790528234,"[130, 197, 215]"
Dress,Eval,0.6455095447639894,0.4985632183908046,"[255, 238, 185]"
Dress,Eval,0.8274882912583217,0.7192681532304174,"[255, 255, 255]"
Dress,Eval,0.5186373841010533,0.529923830250272,"[69, 48, 59]"
Dress,Eval,0.5495520158340869,0.5565651976374375,"[93, 193, 254]"
Dress,Eval,0.6803245067355798,0.6981566820276498,"[234, 255, 238]"
Dress,Eval,0.6388438272024318,0.6163522012578616,"[116, 255, 186]"
Dress,Eval,0.5414007732144158,0.5051144666341939,"[131, 131, 132]"
Dress,Eval,0.8834597218250893,0.817258883248731,"[127, 121, 95]"
Dress,Eval,0.6739207088805552,0.40547063555913115,"[255, 165, 203]"
Dress,Eval,0.7076030468037865,0.7120387174833636,"[131, 198, 216]"
Dress,Eval,0.457029187216915,0.4535367545076283,"[175, 118, 168]"
Dress,Eval,0.8156076390390701,0.7537826685006878,"[123, 112, 124]"
Dress,Eval,0.5991020301047141,0.5864406779661017,"[233, 255, 237]"
Dress,Eval,0.4022603271728294,0.0757014293276866,"[44, 31, 38]"
Dress,Eval,0.6355314663032201,0.6327739387956565,"[182, 204, 245]"
Dress,Eval,0.5049723522251909,0.5095638867635807,"[231, 230, 225]"
Dress,Eval,0.6848118537800658,0.6708701134930644,"[255, 45, 232]"
Dress,Eval,0.6003649421154967,0.5826403326403327,"[109, 108, 107]"
Dress,Eval,0.5352917756211971,0.5439595192915876,"[254, 43, 220]"
Dress,Eval,0.7697733591654098,0.18493150684931506,"[172, 160, 122]"
Dress,Eval,0.5732947309347671,0.567814476458187,"[197, 133, 191]"
Dress,Eval,0.6615194002485781,0.49162371134020616,"[198, 96, 171]"
Dress,Eval,0.7824312794321656,0.771397616468039,"[186, 182, 172]"
Dress,Eval,0.4295687672377882,0.4390106801573918,"[96, 160, 82]"
Dress,Eval,0.5155912101656149,0.28696126568466995,"[184, 180, 170]"
